ts_recv_utc,bid,ask,spread,msg_seq
2026-09-11T17:24:46.322+00:00,4368.77,4368.89,0.12,8
2026-09-11T17:24:46.553+00:00,4368.81,4368.92,0.11,8
2026-09-11T17:24:46.779+00:00,4368.89,4369.01,0.12,8
2026-09-11T17:24:47.004+00:00,4369.05,4369.14,0.09,8
2026-09-11T17:24:47.229+00:00,4369.09,4369.17,0.08,8
2026-09-11T17:24:47.740+00:00,4369.06,4369.14,0.08,8
2026-09-11T17:24:48.184+00:00,4368.86,4368.94,0.08,8
2026-09-11T17:24:48.485+00:00,4368.85,4368.95,0.1,8
2026-09-11T17:24:48.745+00:00,4368.84,4368.94,0.1,8
2026-09-11T17:24:49.010+00:00,4368.83,4368.93,0.1,8
2026-09-11T17:24:49.309+00:00,4368.82,4368.93,0.11,8
2026-09-11T17:24:49.688+00:00,4368.68,4368.78,0.1,8
2026-09-11T17:24:50.287+00:00,4368.7,4368.79,0.09,8
2026-09-11T17:24:50.517+00:00,4368.71,4368.8,0.09,8
2026-09-11T17:24:50.756+00:00,4368.9,4369.0,0.1,8
2026-09-11T17:24:51.042+00:00,4368.72,4368.82,0.1,8
2026-09-11T17:24:51.369+00:00,4368.71,4368.8,0.09,8
2026-09-11T17:24:51.741+00:00,4368.63,4368.72,0.09,8
2026-09-11T17:24:51.993+00:00,4368.64,4368.75,0.11,8
2026-09-11T17:24:52.267+00:00,4368.98,4369.08,0.1,8
2026-09-11T17:24:52.442+00:00,4368.97,4369.05,0.08,8
2026-09-11T17:24:52.739+00:00,4369.02,4369.1,0.08,8
2026-09-11T17:24:53.047+00:00,4369.1,4369.18,0.08,8
2026-09-11T17:24:53.268+00:00,4369.13,4369.21,0.08,8
2026-09-11T17:24:53.717+00:00,4369.19,4369.27,0.08,8
2026-09-11T17:24:54.167+00:00,4369.21,4369.29,0.08,8
2026-09-11T17:24:54.741+00:00,4369.19,4369.27,0.08,8
2026-09-11T17:24:55.134+00:00,4369.09,4369.17,0.08,8
2026-09-11T17:24:55.365+00:00,4369.13,4369.21,0.08,8
2026-09-11T17:24:55.588+00:00,4369.03,4369.11,0.08,8
2026-09-11T17:24:55.810+00:00,4369.06,4369.14,0.08,9
2026-09-11T17:24:56.036+00:00,4369.04,4369.12,0.08,9
2026-09-11T17:24:56.417+00:00,4368.96,4369.04,0.08,9
2026-09-11T17:24:56.640+00:00,4368.92,4369.0,0.08,9
2026-09-11T17:24:56.868+00:00,4368.91,4369.01,0.1,9
2026-09-11T17:24:57.443+00:00,4368.97,4369.07,0.1,9
2026-09-11T17:24:57.667+00:00,4368.99,4369.09,0.1,9
2026-09-11T17:24:57.909+00:00,4369.02,4369.12,0.1,9
2026-09-11T17:24:58.135+00:00,4369.0,4369.1,0.1,9
2026-09-11T17:24:58.359+00:00,4369.04,4369.14,0.1,9
2026-09-11T17:24:58.810+00:00,4369.02,4369.13,0.11,9
2026-09-11T17:24:59.186+00:00,4369.07,4369.18,0.11,9
2026-09-11T17:24:59.413+00:00,4369.0,4369.11,0.11,9
2026-09-11T17:24:59.635+00:00,4368.99,4369.1,0.11,9
2026-09-11T17:24:59.858+00:00,4368.97,4369.08,0.11,9
2026-09-11T17:25:00.084+00:00,4368.97,4369.06,0.09,9
